country,Year,Predicted_URBAN_SDG_7_1_1,Correction_Factor,Corrected_Predicted_URBAN_SDG_7_1_1
Northern Africa and Western Asia,2030,99.42272727272727,0.0,100.65023311435012
Oceania,2022,98.5181818181818,0.1852272727272748,98.70066435950412
Oceania,2023,98.5272727272727,0.21038961038961393,98.73456387249112
Oceania,2024,98.53636363636362,0.2439393939393971,98.77673264462808
Oceania,2025,98.54545454545452,0.29090909090909634,98.83213223140494
Oceania,2026,98.55454545454543,0.36136363636364166,98.91068574380164
Oceania,2027,98.56363636363633,0.4787878787878886,99.03554710743799
Oceania,2028,98.57272727272725,0.7136363636363754,99.27617809917353
Oceania,2029,98.58181818181815,1.41818181818185,99.97988760330578
Oceania,2030,98.59090909090907,0.0,101.39778419113452
Oceania (exc. Australia and New Zealand),2022,85.40909090909093,1.8238636363636331,86.9668362603306
Oceania (exc. Australia and New Zealand),2023,85.5727272727273,2.0610389610389563,87.33641452184183
Oceania (exc. Australia and New Zealand),2024,85.73636363636366,2.377272727272723,87.7745508264463
Oceania (exc. Australia and New Zealand),2025,85.90000000000003,2.819999999999993,88.32238000000002
Oceania (exc. Australia and New Zealand),2026,86.06363636363639,3.4840909090909022,89.0621716942149
Oceania (exc. Australia and New Zealand),2027,86.22727272727276,4.590909090909079,90.1858884297521
Oceania (exc. Australia and New Zealand),2028,86.39090909090912,6.8045454545454405,92.26941776859506
Oceania (exc. Australia and New Zealand),2029,86.55454545454549,13.44545454545451,98.19219752066117
Oceania (exc. Australia and New Zealand),2030,86.71818181818185,0.0,111.39458480548457
Pakistan,2022,99.87818181818182,0.015227272727273089,99.8933905413223
Pakistan,2023,100.1672727272727,-0.023896103896100435,100.1433366517119
Pakistan,2024,100.4563636363636,-0.07606060606060083,100.37995591735535
Pakistan,2025,100.7454545454545,-0.1490909090909014,100.59525223140493
Pakistan,2026,101.0345454545455,-0.25863636363637355,100.77323338016532
Pakistan,2027,101.3236363636364,-0.44121212121213205,100.87658419834713
Pakistan,2028,101.6127272727273,-0.806363636363649,100.79335919008265
Pakistan,2029,101.9018181818182,-1.9018181818182,99.96383087603306
Pakistan,2030,102.1909090909091,0.0,98.06270056519067
Papua New Guinea,2022,72.66636363636363,3.4167045454545466,75.14915858574379
Papua New Guinea,2023,73.08363636363636,3.8451948051948057,75.89384455253837
Papua New Guinea,2024,73.50090909090909,4.416515151515152,76.74708787741046
Papua New Guinea,2025,73.91818181818182,5.216363636363636,77.77402297520662
Papua New Guinea,2026,74.33545454545454,6.416136363636365,79.10491867561983
Papua New Guinea,2027,74.75272727272727,8.415757575757576,81.04373558126721
Papua New Guinea,2028,75.17,12.415,84.50235550000001
Papua New Guinea,2029,75.58727272727272,24.41272727272728,94.04018747107438
Papua New Guinea,2030,76.00454545454545,0.0,116.99796196514922
Peru,2022,103.1345454545454,-0.3918181818181754,102.73044555371897
Peru,2023,103.5927272727273,-0.5132467532467574,103.06104096340026
Peru,2024,104.0509090909091,-0.675151515151517,103.3484078016529
Peru,2025,104.5090909090909,-0.9018181818181802,103.56660892561983
Peru,2026,104.9672727272727,-1.241818181818175,103.66377004958676
Peru,2027,105.4254545454545,-1.8084848484848333,103.51885117355368
Peru,2028,105.8836363636364,-2.941818181818199,102.76873229752067
Peru,2029,106.3418181818182,-6.341818181818198,99.5978134214876
Peru,2030,106.8,0.0,93.28150118123034
Philippines,2022,99.36272727272728,0.07965909090908951,99.44187871797521
Philippines,2023,99.79636363636365,0.029090909090906995,99.82539530578514
Philippines,2024,100.23,-0.038333333333333997,100.1915785
Philippines,2025,100.6636363636364,-0.1327272727272799,100.53002826446284
Philippines,2026,101.0972727272727,-0.2743181818181739,100.81994452685949
Philippines,2027,101.5309090909091,-0.5103030303030351,101.01279378512397
Philippines,2028,101.9645454545455,-0.9822727272727505,100.96297553305787
Philippines,2029,102.3981818181818,-2.398181818181797,99.94248723966942
Philippines,2030,102.8318181818182,0.0,97.545684682049
Rwanda,2022,55.65272727272728,5.54340909090909,58.73778561570249
Rwanda,2023,56.53818181818182,6.208831168831169,60.04854207319953
Rwanda,2024,57.42363636363636,7.096060606060607,61.49845240220385
Rwanda,2025,58.30909090909091,8.338181818181818,63.17100892561984
Rwanda,2026,59.19454545454546,10.201363636363634,65.2331962892562
Rwanda,2027,60.08,13.306666666666667,68.07464533333334
Rwanda,2028,60.96545454545455,19.517272727272726,72.8642485785124
Rwanda,2029,61.8509090909091,38.1490909090909,85.44646862809918
Rwanda,2030,62.73636363636363,0.0,118.04351962364058
Sao Tome and Principe,2022,77.15272727272728,2.8559090909090905,79.35613902479339
Sao Tome and Principe,2023,77.77454545454546,3.1750649350649343,80.24393777567887
Sao Tome and Principe,2024,78.39636363636365,3.6006060606060593,81.21910785674932
Sao Tome and Principe,2025,79.01818181818182,4.196363636363637,82.3340720661157
Sao Tome and Principe,2026,79.64,5.09,83.693676
Sao Tome and Principe,2027,80.26181818181819,6.579393939393938,85.54255938292012
Sao Tome and Principe,2028,80.88363636363637,9.558181818181815,88.61464138842976
Sao Tome and Principe,2029,81.50545454545455,18.494545454545445,96.57951788429753
Sao Tome and Principe,2030,82.12727272727273,0.0,114.44146071918979
Senegal,2022,98.07636363636365,0.24045454545454348,98.31219271074382
Senegal,2023,99.20545454545456,0.11350649350649178,99.31805917827629
Senegal,2024,100.3345454545455,-0.055757575757584256,100.27860134435267
Senegal,2025,101.4636363636364,-0.29272727272727933,101.1666246280992
Senegal,2026,102.5927272727273,-0.6481818181818255,101.92773986776862
Senegal,2027,103.7218181818182,-1.2406060606060645,102.43503901928375
Senegal,2028,104.8509090909091,-2.4254545454545493,102.30779795041323
Senegal,2029,105.98,-5.980000000000004,99.642396
Senegal,2030,107.1090909090909,0.0,93.6837807192
Sierra Leone,2022,51.37,6.07875,54.492653874999995
Sierra Leone,2023,52.5890909090909,6.772987012987015,56.15094320661156
Sierra Leone,2024,53.80818181818182,7.698636363636363,57.95067807024794
Sierra Leone,2025,55.02727272727272,8.994545454545456,59.97672578512395
Sierra Leone,2026,56.24636363636363,10.938409090909092,62.39882098966942
Sierra Leone,2027,57.46545454545454,14.17818181818182,65.61301117355372
Sierra Leone,2028,58.68454545454544,20.65772727272728,70.80743880578511
Sierra Leone,2029,59.90363636363636,40.09636363636364,83.92281623140495
Sierra Leone,2030,61.12272727272726,0.0,117.57281380142629
Small island developing States (SIDS),2022,93.39090909090909,0.8261363636363637,94.16244535123967
Small island developing States (SIDS),2023,93.42727272727272,0.9389610389610397,94.30451841794569
Small island developing States (SIDS),2024,93.46363636363637,1.0893939393939387,94.48182355371901
Small island developing States (SIDS),2025,93.5,1.3,94.7155
Small island developing States (SIDS),2026,93.53636363636363,1.615909090909092,95.04782623966942
Small island developing States (SIDS),2027,93.57272727272728,2.142424242424241,95.57745206611571
Small island developing States (SIDS),2028,93.60909090909091,3.1954545454545453,96.60032685950414
Small island developing States (SIDS),2029,93.64545454545454,6.354545454545459,99.59619752066115
Small island developing States (SIDS),2030,93.68181818181819,0.0,105.92508316311044
Solomon Islands,2022,79.31545454545454,2.585568181818182,81.36620970144628
Solomon Islands,2023,80.2709090909091,2.818441558441557,82.53329775206612
Solomon Islands,2024,81.22636363636364,3.1289393939393926,83.76788732644629
Solomon Islands,2025,82.18181818181819,3.5636363636363626,85.11047933884298
Solomon Islands,2026,83.13727272727273,4.215681818181817,86.6420756177686
Solomon Islands,2027,84.09272727272727,5.302424242424242,88.55168042975207
Solomon Islands,2028,85.04818181818182,7.4759090909090915,91.40630657438017
Solomon Islands,2029,86.00363636363636,13.99636363636364,98.04101804958677
Solomon Islands,2030,86.95909090909092,0.0,111.76319544859984
Somalia,2022,95.87090909090908,0.516136363636365,96.36573371487603
Somalia,2023,99.45636363636362,0.07766233766234011,99.53360377331758
Somalia,2024,103.0418181818182,-0.5069696969697001,102.51942738842976
Somalia,2025,106.6272727272727,-1.3254545454545394,105.21397669421485
Somalia,2026,110.2127272727273,-2.5531818181818267,107.39879595867771
Somalia,2027,113.7981818181818,-4.599393939393934,108.56415514049586
Somalia,2028,117.3836363636363,-8.69181818181815,107.18086411570246
Somalia,2029,120.9690909090909,-20.969090909090895,95.60297226446282
Somalia,2030,124.5545454545454,0.0,75.55589809853466
South Africa,2022,86.76181818181817,1.6547727272727286,88.19752908677685
South Africa,2023,86.80181818181818,1.8854545454545462,88.43842700826445
South Africa,2024,86.84181818181818,2.193030303030303,88.74628557024793
South Africa,2025,86.88181818181818,2.623636363636365,89.16128115702479
South Africa,2026,86.92181818181818,3.2695454545454545,89.76376653719008
South Africa,2027,86.96181818181817,4.346060606060608,90.74123150413223
South Africa,2028,87.00181818181818,6.49909090909091,92.65614543801652
South Africa,2029,87.04181818181817,12.958181818181828,98.32085523966941
South Africa,2030,87.08181818181818,0.0,111.06145042681713
South America,2022,100.8818181818182,-0.1102272727272755,100.7706189049587
South America,2023,101.0,-0.14285714285714285,100.85571428571428
South America,2024,101.1181818181818,-0.18636363636363265,100.92973429752064
South America,2025,101.2363636363636,-0.24727272727272123,100.98603371900825
South America,2026,101.3545454545454,-0.3386363636363505,101.01132210743798
South America,2027,101.4727272727273,-0.4909090909090992,100.97458842975209
South America,2028,101.5909090909091,-0.7954545454545467,100.78279958677686
South America,2029,101.7090909090909,-1.7090909090909037,99.97079008264463
South America,2030,101.8272727272727,0.0,98.2621983975958
South Sudan,2022,12.09454545454546,10.988181818181818,13.42351609917356
South Sudan,2023,12.26909090909091,12.532987012987013,13.806774479338843
South Sudan,2024,12.44363636363637,14.592727272727272,14.259502280991743
South Sudan,2025,12.61818181818182,17.476363636363637,14.823381157024796
South Sudan,2026,12.79272727272728,21.80181818181818,15.58177441322315
South Sudan,2027,12.96727272727273,29.01090909090909,16.729196429752072
South Sudan,2028,13.14181818181818,43.42909090909091,18.849190347107438
South Sudan,2029,13.31636363636364,86.68363636363637,24.859471867768605
South Sudan,2030,13.49090909090909,0.0,46.40856606354562
South-Eastern Asia,2022,101.4436363636364,-0.18045454545455009,101.26057671074383
South-Eastern Asia,2023,101.7654545454545,-0.25220779220778616,101.5087941393152
South-Eastern Asia,2024,102.0872727272727,-0.3478787878787841,101.73213276033056
South-Eastern Asia,2025,102.4090909090909,-0.4818181818181813,101.9156652892562
South-Eastern Asia,2026,102.7309090909091,-0.6827272727272735,102.02953715702479
South-Eastern Asia,2027,103.0527272727273,-1.0175757575757653,102.00408770247935
South-Eastern Asia,2028,103.3745454545455,-1.6872727272727488,101.63033494214878
South-Eastern Asia,2029,103.6963636363636,-3.6963636363636,99.86336895867768
South-Eastern Asia,2030,104.0181818181818,0.0,96.17205570244151
Southern Africa,2022,86.76636363636362,1.6542045454545473,88.20165676756197
Southern Africa,2023,86.94727272727272,1.864675324675326,88.56855706729633
Southern Africa,2024,87.1281818181818,2.145303030303033,88.9973453429752
Southern Africa,2025,87.3090909090909,2.5381818181818203,89.52515438016528
Southern Africa,2026,87.49,3.1275000000000013,90.22624975
Southern Africa,2027,87.67090909090908,4.109696969696974,91.27391778512396
Southern Africa,2028,87.85181818181817,6.074090909090913,93.18801748347107
Southern Africa,2029,88.03272727272726,11.967272727272743,98.56784383471074
Southern Africa,2030,88.21363636363635,0.0,110.36372652780287
Southern Asia,2022,100.9309090909091,-0.11636363636363711,100.81346221487604
Southern Asia,2023,101.4418181818182,-0.20597402597402947,101.23287438488786
Southern Asia,2024,101.9527272727273,-0.32545454545455027,101.62091748760334
Southern Asia,2025,102.4636363636364,-0.49272727272727934,101.95877008264465
Southern Asia,2026,102.9745454545455,-0.7436363636363765,102.20878928925623
Southern Asia,2027,103.4854545454546,-1.1618181818182005,102.2831417190083
Southern Asia,2028,103.9963636363637,-1.9981818181818483,101.9183272066116
Southern Asia,2029,104.5072727272727,-4.5072727272727064,99.79684492561984
Southern Asia,2030,105.0181818181818,0.0,95.29872895160874
Sub-Saharan Africa,2022,77.72545454545457,2.784318181818179,79.88957850826448
Sub-Saharan Africa,2023,78.45636363636366,3.077662337662334,80.87098559149943
Sub-Saharan Africa,2024,79.18727272727276,3.468787878787874,81.93411124517908
Sub-Saharan Africa,2025,79.91818181818184,4.016363636363633,83.12798661157026
Sub-Saharan Africa,2026,80.64909090909093,4.8377272727272675,84.55067397520664
Sub-Saharan Africa,2027,81.38000000000002,6.206666666666659,86.43098533333335
Sub-Saharan Africa,2028,82.1109090909091,8.944545454545448,89.45535667768596
Sub-Saharan Africa,2029,82.84181818181821,17.158181818181788,97.05596796694216
Sub-Saharan Africa,2030,83.57272727272729,0.0,113.70900741610637
Sudan,2022,59.38909090909091,5.076363636363636,62.40389712396694
Sudan,2023,59.30181818181818,5.8140259740259745,62.74964129397874
Sudan,2024,59.21454545454545,6.797575757575758,63.23969904132231
Sudan,2025,59.12727272727273,8.174545454545454,63.9606585123967
Sudan,2026,59.04,10.24,65.085696
Sudan,2027,58.95272727272727,13.682424242424242,67.01888952066116
Sudan,2028,58.86545454545454,20.56727272727273,70.97247312396694
Sudan,2029,58.77818181818181,41.22181818181819,83.00761705785123
Sudan,2030,58.69090909090909,0.0,117.22486603849858
Suriname,2022,96.70000000000002,0.41249999999999787,97.09888750000002
Suriname,2023,96.65454545454547,0.4779220779220757,97.11647886658797
Suriname,2024,96.60909090909092,0.5651515151515127,97.15507865013775
Suriname,2025,96.56363636363638,0.6872727272727246,97.22729190082646
Suriname,2026,96.51818181818183,0.8704545454545425,97.35832871900827
Suriname,2027,96.47272727272728,1.1757575757575722,97.60701267217631
Suriname,2028,96.42727272727274,1.7863636363636317,98.14981446280993
Suriname,2029,96.38181818181819,3.61818181818181,99.86908760330579
Suriname,2030,96.33636363636366,0.0,103.48253277295267
Tajikistan,2022,98.6890909090909,0.16386363636363832,98.85080644214875
Tajikistan,2023,98.6381818181818,0.19454545454545627,98.83007791735537
Tajikistan,2024,98.58727272727272,0.23545454545454683,98.81940094214875
Tajikistan,2025,98.53636363636363,0.29272727272727367,98.82480644628099
Tajikistan,2026,98.48545454545453,0.37863636363636743,98.8583562892562
Tajikistan,2027,98.43454545454544,0.5218181818181856,98.94819480991735
Tajikistan,2028,98.38363636363636,0.8081818181818221,99.17875502479339
Tajikistan,2029,98.33272727272727,1.6672727272727315,99.97220201652893
Tajikistan,2030,98.28181818181817,0.0,101.63901127560452
Togo,2022,101.7963636363636,-0.22454545454544927,101.56778452892559
Togo,2023,104.4309090909091,-0.6329870129870139,103.76987499881936
Togo,2024,107.0654545454545,-1.17757575757575,105.80467770798894
Togo,2025,109.7,-1.9400000000000006,107.57182
Togo,2026,112.3345454545454,-3.0836363636363515,108.87055656198343
Togo,2027,114.9690909090909,-4.989696969696965,109.23248166391184
Togo,2028,117.6036363636363,-8.801818181818149,107.25237811570246
Togo,2029,120.2381818181818,-20.2381818181818,95.90415996694216
Togo,2030,122.8727272727272,0.0,76.49490170163249
Uganda,2022,56.95363636363636,5.380795454545455,60.01819504028926
Uganda,2023,57.6509090909091,6.049870129870128,61.1387142195986
Uganda,2024,58.34818181818182,6.9419696969696965,62.39869491873279
Uganda,2025,59.04545454545455,8.190909090909091,63.88181404958678
Uganda,2026,59.74272727272728,10.06431818181818,65.75542543595041
Uganda,2027,60.44,13.186666666666667,68.41002133333333
Uganda,2028,61.13727272727273,19.431363636363635,73.01707850826446
Uganda,2029,61.83454545454546,38.16545454545454,85.43398079338843
Uganda,2030,62.53181818181818,0.0,118.04024789946145
United Republic of Tanzania,2022,60.45545454545456,4.94306818181818,63.443808883264474
United Republic of Tanzania,2023,61.68545454545456,5.473506493506491,65.061811905549
United Republic of Tanzania,2024,62.91545454545457,6.180757575757571,66.80410626859506
United Republic of Tanzania,2025,64.14545454545456,7.170909090909089,68.74526677685951
United Republic of Tanzania,2026,65.37545454545456,8.65613636363636,71.03444303925622
United Republic of Tanzania,2027,66.60545454545456,11.131515151515146,74.01965080991737
United Republic of Tanzania,2028,67.83545454545455,16.082272727272724,78.74493735123968
United Republic of Tanzania,2029,69.06545454545456,30.934545454545443,90.43053897520662
United Republic of Tanzania,2030,70.29545454545456,0.0,118.40481515928234
Vanuatu,2022,90.56363636363633,1.1795454545454582,91.63187561983469
Vanuatu,2023,91.11818181818178,1.268831168831174,92.27431770956314
Vanuatu,2024,91.67272727272724,1.3878787878787928,92.94503360881541
Vanuatu,2025,92.22727272727269,1.5545454545454618,93.66098760330576
Vanuatu,2026,92.78181818181815,1.8045454545454618,94.45610826446278
Vanuatu,2027,93.3363636363636,2.221212121212133,95.40956225895314
Vanuatu,2028,93.89090909090905,3.054545454545476,96.75884958677683
Vanuatu,2029,94.44545454545451,5.55454545454549,99.69147024793388
Vanuatu,2030,94.99999999999996,0.0,105.22887827716006
Western Africa,2022,80.96818181818182,2.3789772727272727,82.89439646177686
Western Africa,2023,81.2909090909091,2.672727272727272,83.46359338842976
Western Africa,2024,81.61363636363637,3.0643939393939377,84.11459969008266
Western Africa,2025,81.93636363636364,3.6127272727272723,84.89650099173554
Western Africa,2026,82.25909090909092,4.435227272727271,85.90746854338843
Western Africa,2027,82.58181818181819,5.806060606060602,87.37656859504133
Western Africa,2028,82.90454545454546,8.547727272727272,89.99099989669422
Western Africa,2029,83.22727272727273,16.772727272727266,97.18675619834711
Western Africa,2030,83.55000000000001,0.0,113.48762576070624
Zambia,2022,65.19727272727272,4.35034090909091,68.03357635433883
Zambia,2023,66.11636363636363,4.8405194805194816,69.31673909799291
Zambia,2024,67.03545454545454,5.49409090909091,70.71844335950414
Zambia,2025,67.95454545454544,6.409090909090912,72.30981404958676
Zambia,2026,68.87363636363635,7.781590909090912,74.23310098966941
Zambia,2027,69.79272727272726,10.069090909090912,76.82022042975206
Zambia,2028,70.71181818181817,14.644090909090913,81.0669211198347
Zambia,2029,71.63090909090909,28.369090909090914,91.95194680991736
Zambia,2030,72.54999999999998,0.0,118.03787819310173
Zimbabwe,2022,90.61454545454545,1.1731818181818188,91.67761882644628
Zimbabwe,2023,90.86727272727272,1.3046753246753258,92.05279561275088
Zimbabwe,2024,91.11999999999999,1.4800000000000015,92.46857599999998
Zimbabwe,2025,91.37272727272726,1.7254545454545478,92.94932214876032
Zimbabwe,2026,91.62545454545453,2.0936363636363673,93.54375838016527
Zimbabwe,2027,91.87818181818182,2.7072727272727284,94.3655747768595
Zimbabwe,2028,92.13090909090909,3.9345454545454572,95.75584158677685
Zimbabwe,2029,92.38363636363636,7.616363636363644,99.41991004958678
Zimbabwe,2030,92.63636363636363,0.0,106.99209192590895
